food_id,original_name,display_name,dish_name_vi,clean_category,food_group_vi,meal_role,recommended_serving_g,serving_display,kcal_per_100g_clean,protein_per_100g_clean,fat_per_100g_clean,carbs_per_100g_clean,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,menu_eligible,quality_flags,image_url,image_alt_vi,image_source_type,image_verified,image_quality_note,search_keywords
170930,"spices, parsley, dried",Ngò tây,Ngò tây,other,Khác,other,80,1 phần vừa,358.4,26.63,5.48,50.64,286.7,21.3,4.4,40.5,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Ngò tây,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ngò tây
170931,"spices, pepper, black",Tiêu đen,Tiêu đen,vegetable,Rau củ,vegetable_fruit,150,1 bát rau,326.7,10.39,3.26,63.95,490.1,15.6,4.9,95.9,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Tiêu đen,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Tiêu đen
170932,"spices, pepper, red or cayenne",Ớt bột,Ớt bột,vegetable,Rau củ,vegetable_fruit,150,1 bát rau,429.99,12.01,17.27,56.63,645.0,18.0,25.9,84.9,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Ớt bột,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ớt bột
170933,"spices, pepper, white",Tiêu trắng,Tiêu trắng,vegetable,Rau củ,vegetable_fruit,150,1 bát rau,335.12,10.4,2.12,68.61,502.7,15.6,3.2,102.9,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Tiêu trắng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Tiêu trắng
170934,"spices, saffron",Nhụy hoa nghệ tây,Nhụy hoa nghệ tây,other,Khác,other,80,1 phần vừa,359.85,11.43,5.85,65.37,287.9,9.1,4.7,52.3,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Nhụy hoa nghệ tây,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nhụy hoa nghệ tây
170935,"spices, sage, ground",Xô thơm (xay),Xô thơm (xay),other,Khác,other,80,1 phần vừa,400.19,10.63,12.75,60.73,320.2,8.5,10.2,48.6,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Xô thơm (xay),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Xô thơm (xay)
170936,"spices, savory, ground",Húng mặn (xay),Húng mặn (xay),other,Khác,other,80,1 phần vừa,355.03,6.73,5.91,68.73,284.0,5.4,4.7,55.0,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Húng mặn (xay),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Húng mặn (xay)
170937,"spices, tarragon, dried",Ngải giấm,Ngải giấm,other,Khác,other,80,1 phần vừa,357.12,22.77,7.24,50.22,285.7,18.2,5.8,40.2,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Ngải giấm,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ngải giấm
170938,"spices, thyme, dried",Húng tây,Húng tây,other,Khác,other,80,1 phần vừa,359.07,9.11,7.43,63.94,287.3,7.3,5.9,51.2,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Húng tây,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Húng tây
171002,"salad dressing, kraft mayo light mayonnaise",Sốt,Sốt,added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,332.5,0.6,32.9,8.5,49.9,0.1,4.9,1.3,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171003,"salad dressing, kraft mayo fat free mayonnaise dressing",Sốt,Sốt,added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,64.0,0.2,0.0,15.8,9.6,0.0,0.0,2.4,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171004,"salad dressing, kraft miracle whip free nonfat dressing",Sốt (không béo),Sốt (không béo),other,Khác,other,150,1 phần vừa,87.1,0.2,2.7,15.5,130.7,0.3,4.0,23.2,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt (không béo),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt (không béo)
171007,"salad dressing, russian dressing, low calorie",Sốt,Sốt,other,Khác,other,121,1 phần vừa,148.4,0.5,4.0,27.6,179.6,0.6,4.8,33.4,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171008,"salad dressing, thousand island dressing, reduced fat",Sốt (giảm béo),Sốt (giảm béo),other,Khác,other,89,1 phần vừa,201.44,0.83,11.32,24.06,179.3,0.7,10.1,21.4,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt (giảm béo),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt (giảm béo)
171019,"salad dressing, italian dressing, commercial, regular",Sốt,Sốt,other,Khác,other,80,1 phần vừa,240.2,0.41,21.12,12.12,192.2,0.3,16.9,9.7,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171021,"salad dressing, french dressing, reduced fat, without salt",Sốt (giảm béo),Sốt (giảm béo),other,Khác,other,80,1 phần vừa,240.58,0.58,13.46,29.28,192.5,0.5,10.8,23.4,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt (giảm béo),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt (giảm béo)
171022,"salad dressing, italian dressing, commercial, regular, without salt",Sốt,Sốt,other,Khác,other,80,1 phần vừa,298.57,0.38,28.37,10.43,238.9,0.3,22.7,8.3,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171023,"salad dressing, italian dressing, reduced fat, without salt",Sốt (giảm béo),Sốt (giảm béo),other,Khác,other,150,1 phần vừa,77.58,0.47,6.38,4.57,116.4,0.7,9.6,6.9,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt (giảm béo),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt (giảm béo)
171034,"salad dressing, honey mustard dressing, reduced calorie",Sốt,Sốt,other,Khác,other,87,1 phần vừa,206.96,0.98,10.0,28.26,180.1,0.9,8.7,24.6,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171036,"salad dressing, spray-style dressing, assorted flavors",Sốt,Sốt,other,Khác,other,110,1 phần vừa,163.79,0.16,10.75,16.6,180.2,0.2,11.8,18.3,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171037,"salad dressing, mayonnaise, light, smart balance, omega plus light",Sốt,Sốt,added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,351.3,1.53,34.18,9.39,52.7,0.2,5.1,1.4,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171045,"salad dressing, caesar, fat-free",Sốt,Sốt,other,Khác,other,138,1 phần vừa,130.87,1.47,0.23,30.73,180.6,2.0,0.3,42.4,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171046,"dressing, honey mustard, fat-free",Sốt,Sốt,other,Khác,other,105,1 phần vừa,171.23,1.07,1.47,38.43,179.8,1.1,1.5,40.4,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt
171051,"chicken, broilers or fryers, meat and skin, cooked, stewed",Gà hầm (chín),Gà hầm (chín),protein_meat,Đạm - Thịt,protein,104,1 phần thịt vừa,211.76,24.68,12.56,0.0,220.2,25.7,13.1,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Gà hầm (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Gà hầm (chín)
171053,"chicken, broilers or fryers, meat only, cooked, fried","Thịt gà (chín, chiên)","Thịt gà (chín, chiên)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,95,1 phần nhỏ,211.12,30.57,9.12,1.69,200.6,29.0,8.7,1.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Thịt gà (chín, chiên)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt gà (chín, chiên)"
171054,"chicken, broilers or fryers, meat only, cooked, roasted","Thịt gà (chín, quay/rang)","Thịt gà (chín, quay/rang)",protein_meat,Đạm - Thịt,protein,121,1 phần thịt vừa,182.41,28.93,7.41,0.0,220.7,35.0,9.0,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt gà (chín, quay/rang)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt gà (chín, quay/rang)"
171063,"chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter","Thịt gà (chín, chiên)","Thịt gà (chín, chiên)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,68,1 phần nhỏ,292.68,21.85,18.64,9.38,199.0,14.9,12.7,6.4,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Thịt gà (chín, chiên)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt gà (chín, chiên)"
171064,"chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, flour","Thịt gà (chín, chiên)","Thịt gà (chín, chiên)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,72,1 phần nhỏ,277.39,27.22,16.91,4.08,199.7,19.6,12.2,2.9,0,raw_ingredient;dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Thịt gà (chín, chiên)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt gà (chín, chiên)"
171065,"chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted","Lưng gà (chín, quay/rang)","Lưng gà (chín, quay/rang)",protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,245.9,25.97,15.78,0.0,221.3,23.4,14.2,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Lưng gà (chín, quay/rang)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Lưng gà (chín, quay/rang)"
171066,"chicken, broilers or fryers, dark meat, meat and skin, cooked, stewed",Ức gà (chín),Ức gà (chín),protein_meat,Đạm - Thịt,protein,97,1 phần thịt vừa,225.94,23.5,14.66,0.0,219.2,22.8,14.2,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Ức gà (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ức gà (chín)
171068,"chicken, broilers or fryers, dark meat, meat only, cooked, fried","Ức gà chiên (chín, chiên)","Ức gà chiên (chín, chiên)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,87,1 phần nhỏ,230.9,28.99,11.62,2.59,200.9,25.2,10.1,2.3,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Ức gà chiên (chín, chiên)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Ức gà chiên (chín, chiên)"
171069,"chicken, broilers or fryers, dark meat, meat only, cooked, roasted","Bồ câu (chín, quay/rang)","Bồ câu (chín, quay/rang)",protein_meat,Đạm - Thịt,protein,112,1 phần thịt vừa,197.05,27.37,9.73,0.0,220.7,30.7,10.9,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Bồ câu (chín, quay/rang)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Bồ câu (chín, quay/rang)"
171070,"chicken, broilers or fryers, dark meat, meat only, cooked, stewed",Bồ câu (chín),Bồ câu (chín),protein_meat,Đạm - Thịt,protein,119,1 phần thịt vừa,184.7,25.97,8.98,0.0,219.8,30.9,10.7,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Bồ câu (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bồ câu (chín)
171071,"chicken, broilers or fryers, back, meat and skin, cooked, roasted","Gà tây (chín, quay/rang)","Gà tây (chín, quay/rang)",protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,292.53,25.95,20.97,0.0,263.3,23.4,18.9,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Gà tây (chín, quay/rang)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Gà tây (chín, quay/rang)"
171072,"chicken, broilers or fryers, back, meat and skin, cooked, stewed",Thịt gà (chín),Thịt gà (chín),protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,251.98,22.18,18.14,0.0,226.8,20.0,16.3,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Thịt gà (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Thịt gà (chín)
171074,"chicken, broilers or fryers, back, meat only, cooked, fried","Thịt gà (chín, chiên)","Thịt gà (chín, chiên)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,71,1 phần nhỏ,280.56,29.99,15.32,5.68,199.2,21.3,10.9,4.0,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Thịt gà (chín, chiên)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt gà (chín, chiên)"
171075,"chicken, broilers or fryers, breast, meat and skin, cooked, roasted","Lưng gà (chín, quay/rang, ức)","Lưng gà (chín, quay/rang, ức)",protein_meat,Đạm - Thịt,protein,116,1 phần thịt vừa,189.22,29.8,7.78,0.0,219.5,34.6,9.0,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Lưng gà (chín, quay/rang, ức)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Lưng gà (chín, quay/rang, ức)"
171076,"chicken, broilers or fryers, breast, meat and skin, cooked, stewed","Ức gà (chín, ức)","Ức gà (chín, ức)",protein_meat,Đạm - Thịt,protein,125,1 phần thịt vừa,176.34,27.39,7.42,0.0,220.4,34.2,9.3,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Ức gà (chín, ức)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Ức gà (chín, ức)"
171078,"chicken, broilers or fryers, breast, meat only, cooked, fried","Ức gà chiên (chín, chiên, ức)","Ức gà chiên (chín, chiên, ức)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,100,1 phần nhỏ,178.19,33.44,4.71,0.51,178.2,33.4,4.7,0.5,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Ức gà chiên (chín, chiên, ức)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Ức gà chiên (chín, chiên, ức)"
171079,"squab, (pigeon), meat only, raw",Bồ câu (sống),Bồ câu (sống),protein_meat,Đạm - Thịt,protein,150,1 phần thịt vừa,137.5,17.5,7.5,0.0,206.2,26.2,11.2,0.0,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Bồ câu (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bồ câu (sống)
171080,"squab, (pigeon), light meat without skin, raw",Bồ câu (sống),Bồ câu (sống),protein_meat,Đạm - Thịt,protein,150,1 phần thịt vừa,127.72,21.76,4.52,0.0,191.6,32.6,6.8,0.0,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Bồ câu (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bồ câu (sống)
171087,"turkey, whole, neck, meat only, cooked, simmered",Cổ gà tây (chín),Cổ gà tây (chín),protein_meat,Đạm - Thịt,protein,141,1 phần thịt vừa,156.16,22.48,7.36,0.0,220.2,31.7,10.4,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,Ảnh minh họa món Cổ gà tây (chín),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Cổ gà tây (chín)
171089,"turkey, whole, light meat, meat and skin, cooked, roasted","Thịt trắng gà tây (chín, quay/rang)","Thịt trắng gà tây (chín, quay/rang)",protein_meat,Đạm - Thịt,protein,131,1 phần thịt vừa,168.53,29.55,5.57,0.05,220.8,38.7,7.3,0.1,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt trắng gà tây (chín, quay/rang)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt trắng gà tây (chín, quay/rang)"
171091,"turkey, whole, dark meat, cooked, roasted","Thịt đùi gà tây (chín, quay/rang)","Thịt đùi gà tây (chín, quay/rang)",protein_meat,Đạm - Thịt,protein,133,1 phần thịt vừa,165.2,27.71,6.04,0.0,219.7,36.9,8.0,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt đùi gà tây (chín, quay/rang)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt đùi gà tây (chín, quay/rang)"
