food_id,name,calories,protein,fat,carbs,protein_ratio,fat_ratio,carb_ratio,category,display_name,type,original_display_name,dish_name_vi,clean_category,food_group_vi,preparation_method,is_raw_ingredient,is_generic_name,is_brand_or_restaurant,kcal_per_100g_clean,recommended_serving_g,serving_display,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,health_weight_gain_score,menu_eligible,quality_flags,image_search_query_vi,image_requirement
171809,"beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",439.0,29.73,4.71,0.0,0.2708883820708693,0.096560364,0.0,meat,"Thịt bò (chín, quay/rang, nạc)",high_calorie,"Thịt bò (chín, quay/rang, nạc)","Thịt bò (chín, quay/rang, nạc)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,161.31,136,1 phần thịt vừa,219.4,40.4,6.4,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, quay/rang, nạc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171811,"beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",517.5,29.04,8.39,0.0,0.2244637676821956,0.1459130431963033,0.0,meat,"Thịt bò (chín, nạc)",high_calorie,"Thịt bò (chín, nạc)","Thịt bò (chín, nạc)",protein_meat,Đạm - Thịt,chín,false,false,false,191.67,115,1 phần thịt vừa,220.4,33.4,9.6,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, nạc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171813,"beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",490.0,29.3,7.09,0.0,0.2391836729812578,0.1302244895301541,0.0,meat,"Thịt bò (chín, nạc)",high_calorie,"Thịt bò (chín, nạc)","Thịt bò (chín, nạc)",protein_meat,Đạm - Thịt,chín,false,false,false,181.01,122,1 phần thịt vừa,220.8,35.7,8.6,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, nạc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171815,"beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",479.5,31.82,5.45,0.0,0.2654431694151342,0.102294056,0.0,meat,"Thịt bò (chín, nạc)",high_calorie,"Thịt bò (chín, nạc)","Thịt bò (chín, nạc)",protein_meat,Đạm - Thịt,chín,false,false,false,176.33,125,1 phần thịt vừa,220.4,39.8,6.8,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, nạc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171817,"beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",580.0,34.72,8.37,0.0,0.2394482754492271,0.1298793101208977,0.0,meat,"Thịt bò (chín, nạc)",high_calorie,"Thịt bò (chín, nạc)","Thịt bò (chín, nạc)",protein_meat,Đạm - Thịt,chín,false,false,false,214.21,103,1 phần thịt vừa,220.6,35.8,8.6,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, nạc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171818,"beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",525.5,33.13,6.79,0.0,0.2521788767798689,0.1162892481136265,0.0,meat,"Thịt bò (chín, nạc)",high_calorie,"Thịt bò (chín, nạc)","Thịt bò (chín, nạc)",protein_meat,Đạm - Thịt,chín,false,false,false,193.63,114,1 phần thịt vừa,220.7,37.8,7.7,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, nạc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171821,"soup, wonton, chinese restaurant",82.5,2.08,0.26,5.25,0.100848484,0.028363636,0.2545454514600551,other,Súp kiểu Trung Quốc,balanced,Súp kiểu Trung Quốc,Súp kiểu Trung Quốc,other,Khác,,false,false,true,31.66,150,1 phần vừa,47.5,3.1,0.4,7.9,45,false,brand_or_restaurant;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171823,"sauce, duck, ready-to-serve",635.5,0.36,0.13,60.66,0.002265932,0.00184107,0.3818095981403468,meat,Sốt,high_calorie,Sốt,Sốt,protein_meat,Đạm - Thịt,,true,true,false,245.25,90,1 phần thịt vừa,220.7,0.3,0.1,54.6,30,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171824,"sauce, salsa, verde, ready-to-serve",98.5,1.13,0.89,6.36,0.045888324,0.081319796,0.2582741090530547,other,Sốt,balanced,Sốt,Sốt,other,Khác,,true,true,false,37.97,150,1 phần vừa,57.0,1.7,1.3,9.5,10,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171825,"sauce, steak, tomato based",246.5,1.25,0.23,22.04,0.020283976,0.008397566,0.3576470573726286,vegetable,Sốt,balanced,Sốt,Sốt,vegetable,Rau củ,,true,true,false,95.23,150,1 bát rau,142.8,1.9,0.3,33.1,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171826,"sauce, tartar, ready-to-serve",547.0,1.0,16.7,13.3,0.007312614,0.27477148,0.097257769,other,Sốt,high_calorie,Sốt,Sốt,other,Khác,,true,true,false,207.5,87,1 phần vừa,180.5,0.9,14.5,11.6,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171828,"sauce, barbecue, bull's-eye, original",439.5,0.91,0.67,39.95,0.008282139,0.013720136,0.3635949934844255,other,Sốt,high_calorie,Sốt,Sốt,other,Khác,,true,true,false,169.47,106,1 phần vừa,179.6,1.0,0.7,42.3,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171829,"sauce, barbecue, kc masterpiece, original",415.5,1.0,0.52,37.92,0.009626955,0.011263538,0.3650541507459587,other,Sốt,high_calorie,Sốt,Sốt,dessert_sweets,Bánh/ngọt,,true,true,false,160.36,80,1 miếng nhỏ,128.3,0.8,0.4,30.3,0,false,raw_ingredient;generic_name;dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171830,"sauce, barbecue, open pit, original",342.5,0.44,1.41,29.45,0.005138686,0.037051095,0.3439416048352069,other,Sốt,high_calorie,Sốt,Sốt,other,Khác,,true,true,false,132.25,136,1 phần vừa,179.9,0.6,1.9,40.1,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171831,wasabi,756.0,2.23,10.9,46.13,0.011798942,0.129761905,0.2440740737512247,other,Mù tạt,high_calorie,Mù tạt,Mù tạt,other,Khác,,false,false,false,291.54,80,1 phần vừa,233.2,1.8,8.7,36.9,80,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171832,"dip, bean, original flavor",307.5,5.44,3.7,15.89,0.070764227,0.1082926825746579,0.2066991863196774,other,Sốt,high_calorie,Sốt,Sốt,plant_protein,Đạm thực vật,,true,true,false,118.62,150,1 bát/phần vừa,177.9,8.2,5.5,23.8,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171834,"dip, frito's, bean, original flavor",307.5,5.44,3.7,15.89,0.070764227,0.1082926825746579,0.2066991863196774,other,Sốt,high_calorie,Sốt,Sốt,plant_protein,Đạm thực vật,,true,true,false,118.62,150,1 bát/phần vừa,177.9,8.2,5.5,23.8,20,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171840,"cookies, brownies, commercially prepared, reduced fat, with added fiber",893.0,2.77,9.68,61.58,0.012407615,0.09755879,0.2758342662084722,junk_food,Bánh quy hạnh nhân ít béo (giảm béo),high_calorie,Bánh quy hạnh nhân ít béo (giảm béo),Bánh quy hạnh nhân ít béo (giảm béo),dessert_sweets,Bánh/ngọt,,false,false,false,344.52,52,1 miếng nhỏ,179.2,1.4,5.0,32.0,45,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171844,"bread, chapati or roti, plain, commercially prepared",771.0,11.25,7.45,46.36,0.058365759,0.08696498,0.2405188064325307,grain,Bánh mì,high_calorie,Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,,true,true,false,297.49,100,1 chén/bát vừa,297.5,11.2,7.5,46.4,35,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171845,"bread, naan, plain, commercially prepared, refrigerated",754.5,9.62,5.65,50.43,0.051000663,0.067395626,0.2673558644567848,grain,Bánh naan,high_calorie,Bánh naan,Bánh naan,starch_grain,Tinh bột - Ngũ cốc,,false,false,false,291.05,100,1 chén/bát vừa,291.1,9.6,5.7,50.4,95,true,calories_column_not_per_100g,Bánh naan,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171849,"bread, cinnamon",656.5,7.05,5.29,44.38,0.042955065,0.072520944,0.2704036553383037,grain,Bánh mì quế,high_calorie,Bánh mì quế,Bánh mì quế,starch_grain,Tinh bột - Ngũ cốc,,false,false,false,253.33,100,1 chén/bát vừa,253.3,7.0,5.3,44.4,90,true,calories_column_not_per_100g,Bánh mì quế,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171850,"bread, wheat, sprouted",487.5,13.16,0.0,33.88,0.1079794869579908,0.0,0.2779897430195082,grain,Bánh mì,high_calorie,Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,,true,true,false,188.16,133,1 chén/bát vừa,250.3,17.5,0.0,45.1,35,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171851,"bread, wheat, sprouted, toasted",530.5,14.3,0.0,36.82,0.1078228084678175,0.0,0.2776248816632896,grain,Bánh mì,high_calorie,Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,nướng giòn,true,true,false,204.48,122,1 chén/bát vừa,249.5,17.4,0.0,44.9,35,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171852,"bagels, multigrain",624.0,9.9,1.24,47.47,0.063461538,0.017884615,0.3042948713072197,other,Bánh mì,high_calorie,Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,,true,true,false,240.64,104,1 chén/bát vừa,250.3,10.3,1.3,49.4,35,false,raw_ingredient;generic_name;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171861,"rolls, gluten-free, white, made with brown rice flour, tapioca starch, and potato starch",803.5,7.99,6.4,55.1,0.03977598,0.071686372,0.274299937,grain,Bánh cuộn,high_calorie,Bánh cuộn,Bánh cuộn,starch_tuber,Tinh bột - Củ,,true,false,false,309.96,120,1 củ/phần vừa,372.0,9.6,7.7,66.1,55,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171862,"rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",619.5,3.34,2.65,50.47,0.021565779,0.038498789,0.3258757056886591,grain,Bánh cuộn,high_calorie,Bánh cuộn,Bánh cuộn,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,239.09,105,1 chén/bát vừa,251.0,3.5,2.8,53.0,55,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171863,"rolls, gluten-free, white, made with brown rice flour, tapioca starch, and sorghum flour",667.0,5.65,8.2,40.24,0.033883058,0.1106446774952853,0.2413193399680369,grain,Bánh cuộn,high_calorie,Bánh cuộn,Bánh cuộn,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,257.36,100,1 chén/bát vừa,257.4,5.7,8.2,40.2,55,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171864,"rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",852.5,11.8,11.6,44.29,0.055366569,0.1224633429648523,0.2078123164717744,grain,Bánh cuộn,high_calorie,Bánh cuộn,Bánh cuộn,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,328.76,100,1 chén/bát vừa,328.8,11.8,11.6,44.3,60,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171869,"beverages, carbonated, tonic water",88.0,0.0,0.0,8.8,0.0,0.0,0.3999999954545455,other,Nước tăng lực,balanced,Nước tăng lực,Nước tăng lực,other,Khác,,false,false,false,35.2,150,1 phần vừa,52.8,0.0,0.0,13.2,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171870,"beverages, energy drink, red bull, sugar free, with added caffeine, niacin, pantothenic acid, vitamins b6 and b12",12.0,0.25,0.08,0.7,0.083333326,0.059999995,0.2333333138888905,junk_food,Red Bull không đường,balanced,Red Bull không đường,Red Bull không đường,dessert_sweets,Bánh/ngọt,,false,false,false,4.52,80,1 miếng nhỏ,3.6,0.2,0.1,0.6,35,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171873,"beverages, chocolate drink, milk and soy based, ready to drink, fortified",262.5,4.22,1.69,17.3,0.064304762,0.057942857,0.2636190466147846,dairy,Sữa sô-cô-la,high_calorie,Sữa sô-cô-la,Sữa sô-cô-la,dessert_sweets,Bánh/ngọt,,false,false,false,101.29,80,1 miếng nhỏ,81.0,3.4,1.4,13.8,35,false,dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171874,"beverages, chocolate malt powder, prepared with 1% milk, fortified",148.0,3.32,0.97,8.81,0.089729729,0.058986486,0.2381081064992695,dairy,Bột cacao pha sữa,balanced,Bột cacao pha sữa,Bột cacao pha sữa,dessert_sweets,Bánh/ngọt,,true,false,false,57.25,80,1 miếng nhỏ,45.8,2.7,0.8,7.0,0,false,raw_ingredient;dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171875,"beverages, carbonated, limeade, high caffeine",45.0,0.0,0.11,4.11,0.0,0.022,0.365333325,other,Nước chanh,balanced,Nước chanh,Nước chanh,other,Khác,,false,false,false,17.43,150,1 phần vừa,26.1,0.0,0.2,6.2,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171877,"beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",92.5,2.14,1.07,4.27,0.09254054,0.104108107,0.184648647,dairy,Cà phê sữa,balanced,Cà phê sữa,Cà phê sữa,dairy,Sữa,,false,false,false,35.27,250,1 ly/hộp,88.2,5.3,2.7,10.7,80,true,calories_column_not_per_100g,Cà phê sữa,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171878,"beverages, lemonade fruit juice drink light, fortified with vitamin e and c",54.0,0.0,0.0,5.0,0.0,0.0,0.370370364,fruit,Nước chanh,balanced,Nước chanh,Nước chanh,fruit,Trái cây,,false,false,false,20.0,180,1 phần trái cây,36.0,0.0,0.0,9.0,80,true,calories_column_not_per_100g,Nước chanh,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171879,"beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",220.5,3.23,3.24,11.96,0.058594104,0.1322448973594336,0.2169614502632134,dairy,Bột sô-cô-la pha sữa,balanced,Bột sô-cô-la pha sữa,Bột sô-cô-la pha sữa,dessert_sweets,Bánh/ngọt,,true,false,false,89.92,80,1 miếng nhỏ,71.9,2.6,2.6,9.6,0,false,raw_ingredient;dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171880,"beverages, coffee, ready to drink, milk based, sweetened",183.5,1.98,1.38,12.6,0.043160763,0.067683923,0.2746593990481776,dairy,Cà phê sữa,balanced,Cà phê sữa,Cà phê sữa,dairy,Sữa,,false,false,false,70.74,250,1 ly/hộp,176.8,5.0,3.5,31.5,80,true,calories_column_not_per_100g,Cà phê sữa,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
171881,"beverages, coffee, brewed, breakfast blend",5.0,0.3,0.0,0.17,0.2399999520000096,0.0,0.1359999728000054,other,Cà phê,balanced,Cà phê,Cà phê,other,Khác,,false,false,false,1.88,150,1 phần vừa,2.8,0.5,0.0,0.3,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171883,"beverages, tea, green, ready to drink, ginseng and honey, sweetened",78.5,0.0,0.18,7.16,0.0,0.020636942,0.3648407596835572,other,Trà xanh,balanced,Trà xanh,Trà xanh,other,Khác,,false,false,false,30.26,150,1 phần vừa,45.4,0.0,0.3,10.7,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171884,"beverages, the coca-cola company, minute maid, lemonade",119.0,0.0,0.0,12.08,0.0,0.0,0.4060504167558789,other,Nước chanh,balanced,Nước chanh,Nước chanh,other,Khác,,false,false,false,48.32,150,1 phần vừa,72.5,0.0,0.0,18.1,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171885,"beverages, tea, green, ready-to-drink, diet",10.0,0.0,0.0,0.93,0.0,0.0,0.3719999628000037,other,Trà xanh,balanced,Trà xanh,Trà xanh,other,Khác,,false,false,false,3.72,150,1 phần vừa,5.6,0.0,0.0,1.4,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171888,"beverages, tea, black, ready-to-drink, lemon, sweetened",117.0,0.0,0.22,10.8,0.0,0.016923077,0.3692307660749507,other,Trà đen,balanced,Trà đen,Trà đen,other,Khác,,false,false,false,45.18,150,1 phần vừa,67.8,0.0,0.3,16.2,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171889,"beverages, coffee, brewed, prepared with tap water, decaffeinated",0.5,0.1,0.0,0.0,0.7999984,0.0,0.0,other,Cà phê,balanced,Cà phê,Cà phê,other,Khác,,false,false,false,0.4,150,1 phần vừa,0.6,0.1,0.0,0.0,70,false,,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
171890,"beverages, coffee, brewed, prepared with tap water",1.5,0.12,0.02,0.0,0.3199997866668089,0.1199999200000533,0.0,other,Cà phê,balanced,Cà phê,Cà phê,other,Khác,,false,false,false,0.66,150,1 phần vừa,1.0,0.2,0.0,0.0,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
